user_id,primaryTitle,rating
143,Spartacus,6.4
143,Evangelion: 3.0 You Can (Not) Redo,9.4
143,Sita Ramam,8.0
143,The Six Triple Eight,6.3
143,The Kindergarten Teacher,7.5
143,Snatched,8.7
143,The Bubble,5.3
143,Sleepaway Camp,4.8
143,White Fang,7.1
143,Red Dawn,8.4
143,Sing Sing,6.6
143,Divine Secrets of the Ya-Ya Sisterhood,7.0
143,City Slickers II: The Legend of Curly's Gold,7.5
143,Love Wedding Repeat,4.7
143,Kill Me Three Times,5.9
143,Valhalla Rising,6.6
143,Bowling for Columbine,7.9
143,Jab We Met,4.1
143,The Conformist,7.1
143,Pather Panchali,7.4
143,Addams Family Values,7.4
143,The Clovehitch Killer,5.2
144,Cocoon: The Return,8.4
144,Love & Mercy,8.8
144,Fist of Fury,7.2
144,Heavy Metal,7.9
144,Spontaneous,6.1
144,Neon Genesis Evangelion: Death & Rebirth,6.1
144,The Hunger Games,7.8
144,Everybody Knows,7.6
144,Sorority Boys,7.2
144,A Passage to India,6.4
144,The Girl Who Played with Fire,9.5
144,Lovelace,6.0
144,Torbaaz,7.9
144,Maximum Risk,8.6
144,Down with Love,6.8
144,Anastasia,6.3
144,The Man with the Iron Heart,6.3
144,Stop Making Sense,5.3
144,On the Waterfront,7.2
144,Prometheus,7.3
144,Parasite,6.5
144,Clueless,6.9
144,Vanishing Point,9.3
144,The Trust,7.0
144,Big Jake,7.5
144,The Code,8.3
144,The Raven,8.4
144,Kill the Messenger,8.5
144,Desert Flower,5.8
144,The Unbearable Weight of Massive Talent,7.4
144,Dam999,8.9
144,The Great Beauty,5.7
144,Quo vado?,7.3
144,Umberto D.,7.7
145,Oxygen,5.1
145,Postcards from the Edge,6.6
145,Macbeth,6.3
145,Secrets & Lies,9.5
145,Suspiria,4.1
145,J. Edgar,5.4
145,Kon-Tiki,6.1
145,The Killer Inside Me,6.4
145,Michael Clayton,7.7
145,Dinosaur,7.7
145,Class,6.6
145,Body of Evidence,7.2
145,The Exterminating Angel,7.7
145,Oliver!,8.3
145,She Wore a Yellow Ribbon,6.7
145,Notorious,6.2
145,What Is a Woman?,7.3
145,WarGames,5.1
145,Before the Devil Knows You're Dead,6.3
145,Brave,7.1
145,Dora and the Lost City of Gold,8.9
145,The Train,6.1
145,Five Feet Apart,7.0
145,Bloodshot,5.0
145,The Banshees of Inisherin,6.3
145,Mr. Woodcock,8.8
145,Germany Year Zero,6.7
145,Solaris,7.6
146,Maniac,5.2
146,Confidence,6.0
146,Three Fugitives,6.7
146,Crash,7.0
146,This Is It,5.4
146,Surf's Up,6.8
146,The Son,8.9
146,REC,6.8
146,The Last King of Scotland,6.5
146,Last Man Down,8.7
146,Jurassic World: Fallen Kingdom,7.8
146,Chocolate,6.9
146,Divorce Italian Style,7.9
146,Trial by Fire,4.8
146,Titan A.E.,7.7
146,Stomp the Yard,6.4
146,Bloody Sunday,7.3
146,The Wild Bunch,6.9
146,Drop Zone,8.9
146,Guardians of the Galaxy Vol. 2,9.4
146,Twilight,8.0
146,Chak De! India,5.3
146,The Campaign,7.3
146,Cabin Fever,6.7
146,The Life Ahead,8.0
146,The Grudge,6.8
146,The Man with the Iron Fists,6.9
146,Hang 'Em High,8.3
146,Shazam! Fury of the Gods,8.0
146,The Brothers Bloom,7.6
146,The Kissing Booth 2,7.8
146,Gummo,6.1
146,The Private Lives of Pippa Lee,7.7
146,Dead Men Don't Wear Plaid,7.4
146,Young & Beautiful,7.6
146,Ali Baba and the Seven Dwarfs,6.6
146,Tangerines,8.0
147,xXx: Return of Xander Cage,5.7
147,A Streetcar Named Desire,7.7
147,The Air I Breathe,8.9
147,Terror Train,7.0
147,Zelig,7.5
147,Goodnight Mommy,6.2
147,In the Mood for Love,6.7
147,The Kissing Booth 3,7.1
147,Kwaidan,7.2
147,Star Trek V: The Final Frontier,5.0
147,Last Man Down,6.8
147,Three Colors: Red,8.1
147,Udta Punjab,7.5
147,Che: Part Two,7.3
147,Used Cars,5.6
147,Sex and the City,6.5
147,The Wedding Ringer,7.0
147,The International,7.2
147,In Time,7.9
147,"To Wong Foo, Thanks for Everything! Julie Newmar",7.2
147,Spy Kids 3: Game Over,5.4
147,Monty Python Live at the Hollywood Bowl,7.7
147,The Constant Gardener,6.5
147,Henry Poole Is Here,7.4
147,Batman and Harley Quinn,5.4
147,In Bruges,7.8
147,Suck Me Shakespeer 2,6.3
147,Oblivion,2.7
147,The Others,8.8
147,Love Exposure,6.4
147,My Sister's Keeper,7.8
147,Gnomeo & Juliet,3.8
147,The Longest Yard,6.5
147,Sky Captain and the World of Tomorrow,6.6
147,Navalny,7.7
147,The Million Dollar Hotel,7.0
147,Venom: Let There Be Carnage,8.1
147,Stop-Loss,8.5
147,Megan Is Missing,5.6
147,Frozen River,7.9
147,Draft Day,8.6
147,Transformers: Dark of the Moon,6.4
147,Milk,7.1
147,Blair Witch,8.8
147,Casino Royale,5.4
147,Undead,4.8
147,Nyad,10.0
147,Pain Hustlers,7.7
148,Bad Day at Black Rock,7.6
148,Batman Ninja,6.2
148,The Bag Man,5.2
148,Bharat,9.7
148,"One, Two, Three",7.4
148,Deadly Illusions,7.4
148,Star Trek: Insurrection,7.3
148,Wonka,8.6
148,The Great Silence,7.3
148,Tale of Tales,6.4
148,Never Look Away,8.4
148,Karan Arjun,8.0
148,Overboard,6.8
148,Sleepwalkers,8.8
148,Heavyweights,9.6
148,Karnan,8.4
148,Diary of the Dead,9.1
148,Forces of Nature,5.5
148,Small Soldiers,6.9
148,Goal II: Living the Dream,7.7
148,The Three Caballeros,9.0
148,Tangerines,7.9
148,Phantasm,8.8
148,Twisted,7.3
148,Runway 34,8.3
148,Dangerous Minds,7.1
149,In Order of Disappearance,9.3
149,Richie Rich,6.4
149,Run,8.8
149,Problem Child,7.1
149,Picnic at Hanging Rock,7.3
149,Dick,7.1
149,Tammy,7.8
149,The House by the Cemetery,6.6
149,Evolution,8.9
149,Mrs. Harris Goes to Paris,5.5
149,Fury,10.0
149,The Watch,7.7
149,The Diary of a Teenage Girl,7.0
149,Star Trek III: The Search for Spock,6.1
149,Urban Legends: Final Cut,6.5
149,The Wrath of Becky,6.5
149,Gorillas in the Mist,5.5
149,Boxing Helena,6.0
149,It's Complicated,7.0
149,The Lego Batman Movie,7.7
149,Unfrosted,8.0
149,Battle Royale II,5.9
149,The Sentinel,8.6
149,The Flight of the Phoenix,7.1
150,Annette,9.2
150,Paddington in Peru,7.5
150,Zack and Miri Make a Porno,6.7
150,D2: The Mighty Ducks,7.9
150,Poison Ivy,7.3
150,Frequently Asked Questions About Time Travel,7.4
150,I Spit on Your Grave,8.6
150,The Way of the Dragon,8.0
150,Total Recall,5.9
150,Sonchiriya,5.8
150,Dear Zachary: A Letter to a Son About His Father,8.3
150,13,7.1
150,Saw II,7.9
150,American Factory,7.9
150,Kingsglaive: Final Fantasy XV,6.5
150,The Irishman,8.2
150,Little Shop of Horrors,7.6
150,Honeyland,8.5
150,Out Cold,8.0
150,Lolita,7.0
150,Resolution,8.5
150,Empire Records,8.5
150,Caddyshack II,6.6
150,Ali G Indahouse,6.3
150,The Expendables 3,8.7
150,Cloverfield,8.3
150,Captain Blood,9.5
150,Smile 2,6.6
150,Gabriel,9.2
150,Shoot 'Em Up,7.0
150,Come to Daddy,7.6
150,Marvin's Room,6.5
150,Dragged Across Concrete,5.8
150,Gladiator,5.4
150,The Grinch,5.1
150,Harry Potter and the Half-Blood Prince,6.8
150,Only You,6.9
150,Marriage Story,9.1
150,Crossroads,8.1
150,Dhamaka,7.4
150,Burning Days,5.9
150,One Direction: This Is Us,7.1
150,Down in the Valley,7.3
150,The Shadow in My Eye,9.1
150,Forrest Gump,8.0
150,Tourist Trap,7.2
150,The Breath,7.5
151,Hell House LLC,5.3
151,Sonic the Hedgehog 2,8.1
151,The Cabin in the Woods,4.9
151,Marie Antoinette,5.9
151,Jawbreaker,7.6
151,The Prophecy,9.6
151,Jesus Christ Superstar,6.6
151,Mystery Men,9.8
151,Super Troopers 2,3.6
151,Shoplifters,8.0
151,Adaptation.,4.9
151,Amour,6.3
151,The Conjuring: The Devil Made Me Do It,6.2
151,The Exterminating Angel,5.2
151,Fighting with My Family,7.7
151,Berserk: The Golden Age Arc I - The Egg of the King,8.9
151,Vampire Hunter D,7.7
151,L'Avventura,4.5
151,Popeye,7.9
151,The Fog,3.4
151,Cruella,5.8
151,The Informant!,6.6
151,Semi-Pro,7.7
151,Duplex,6.5
151,Booksmart,6.5
151,San Andreas,6.5
151,McCabe & Mrs. Miller,8.3
151,Alice,5.8
151,Grumpy Old Men,4.4
151,Pearl,8.1
151,Them,7.3
151,Super Deluxe,6.1
151,S1m0ne,7.4
151,Beautiful Creatures,5.6
151,Hotel Artemis,8.4
151,Soul Plane,6.4
151,Inkheart,7.6
151,Kindergarten Cop,7.4
151,Southland Tales,6.1
151,Chain Reaction,7.0
151,In July,3.7
151,Shadowlands,4.7
151,Odd Thomas,6.6
151,Freaky Deaky,6.8
151,Twin Peaks: The Missing Pieces,5.8
151,Missing,4.9
151,Shampoo,8.2
152,Big Night,6.7
152,Michael,7.0
152,An Inconvenient Truth,6.3
152,2046,6.3
152,13 Assassins,7.1
152,About My Father,5.1
152,The Accidental Tourist,7.9
152,Our Brand Is Crisis,6.7
152,The Beat That My Heart Skipped,7.1
152,Remo Williams: The Adventure Begins,6.9
152,His Three Daughters,8.3
152,You Get Me,7.3
152,Over the Hedge,6.7
152,The Day of the Jackal,5.0
152,The Lodge,6.4
152,The Big Bull,6.8
152,The Changeling,7.4
152,Red Road,6.4
152,Witness for the Prosecution,7.5
152,Malice,6.5
152,Hard Boiled,3.5
152,Shakespeare in Love,3.3
152,The King,5.3
152,Nativity!,7.1
152,The Other Me,7.4
152,The Omen,7.3
152,Braven,6.1
152,Ace in the Hole,7.9
152,Three O'Clock High,7.6
152,Taken 2,6.0
152,Stree 2: Sarkate Ka Aatank,6.0
153,Level 16,6.1
153,White Fang,6.9
153,Open Range,6.4
153,The Goat Life,6.2
153,The Doors,9.2
153,Judy,7.5
153,The ABCs of Death,6.2
153,The Lost World: Jurassic Park,3.5
153,The Edge,5.8
153,Student of the Year,8.1
153,The Queen of Versailles,9.5
153,The Descendants,8.4
153,Enigma,6.7
153,Beverly Hills Cop II,3.2
153,Vesper,7.4
153,American Mary,9.3
153,Harry Potter and the Half-Blood Prince,7.0
153,Nothing But Trouble,6.5
153,MI-5,6.0
153,The Quiet,7.7
153,Metropolis,6.6
153,Ballistic: Ecks vs. Sever,4.7
154,The Twelve Tasks of Asterix,7.5
154,Dark Blue,7.0
154,Paulie,7.7
154,A Dangerous Method,6.8
154,Jersey Girl,9.3
154,La Dolce Vita,7.4
154,The Last Metro,8.0
154,McCabe & Mrs. Miller,10.0
154,The Man Who Fell to Earth,8.3
154,Detention,6.7
154,Cube,6.1
154,Enola Holmes 2,4.9
154,The Ghost Writer,8.7
154,The Fog,7.5
154,Meet Joe Black,8.4
154,Bob le Flambeur,9.3
154,Tenebrae,7.6
154,Sleeping with the Enemy,7.4
154,A.C.O.D.,8.0
154,Love Exposure,5.5
154,Tag,3.9
154,The House That Jack Built,8.8
154,Liger,6.5
154,Mary Queen of Scots,8.2
154,Yellow Submarine,6.7
154,The Descent,6.8
154,Coming 2 America,6.9
154,The Whistleblower,8.1
154,"I, Frankenstein",4.9
154,A Home at the End of the World,8.8
154,"New York, New York",7.1
155,Molly's Game,8.1
155,The Family Stone,7.0
155,Julia's Eyes,7.1
155,2046,8.2
155,The Spanish Apartment,6.6
155,Kung Fu Panda 3,9.7
155,Rumor Has It...,7.2
155,Zombie,8.0
155,Secret of the Wings,7.7
155,The Mad Adventures of Rabbi Jacob,5.3
155,Nick of Time,5.9
155,The Prince of Tides,8.6
155,Lagaan: Once Upon a Time in India,7.3
155,Company,7.6
155,"Mystery, Alaska",8.0
155,The Artist,7.0
155,The Virgin Spring,9.2
155,Mr. Magorium's Wonder Emporium,4.1
155,The Phantom Carriage,10.0
155,Home Team,5.0
155,Heaven's Gate,7.6
155,Berserk: The Golden Age Arc I - The Egg of the King,8.8
155,Batman Ninja,8.7
155,Cinayet Süsü,5.2
155,Little Boy,8.2
155,The Legend of Hell House,7.2
155,Ip Man 4: The Finale,8.4
155,Bring It On,5.2
155,My Girl 2,7.4
155,The Conversation,9.5
155,Death Becomes Her,3.1
155,Backdraft,7.3
155,(T)Raumschiff Surprise - Periode 1,6.4
155,Tigerland,7.2
155,Night Moves,8.9
155,Fun Size,5.8
155,Spartacus,7.5
155,Point Blank,7.9
156,There's Still Tomorrow,6.5
156,Operation Christmas Drop,9.3
156,Sing,6.2
156,The Best Years of Our Lives,5.8
156,Winnie-the-Pooh: Blood and Honey,8.6
156,Up in Smoke,5.9
156,Fly Me to the Moon,7.1
156,Barbershop: The Next Cut,7.4
156,Three Steps Above Heaven,3.6
156,He Got Game,9.1
156,Little Caesar,4.1
156,The Eiger Sanction,4.2
156,Raat Akeli Hai,4.6
156,Last Action Hero,4.7
156,Alien Nation,6.9
156,The Alamo,8.4
156,Lamb,7.2
156,X2: X-Men United,5.8
156,Perfect Days,6.8
156,The Guilty,8.6
156,Swimming with Sharks,7.0
156,Basic Instinct 2,6.8
156,Beauty and the Beast,6.3
156,The Client,5.8
156,Rockstar,5.8
156,Fifty Shades Darker,5.5
157,Metropolis,6.0
157,Are You Here,8.0
157,Blue Streak,6.4
157,Vizontele,6.0
157,Get Real,7.8
157,Raid,6.4
157,Highlander: Endgame,6.2
157,The Cat in the Hat,5.3
157,Darr,6.7
157,Fright Night Part 2,3.3
157,Urban Legend,4.3
157,Queenpins,7.4
157,Palm Springs,6.3
157,The Burial,5.9
157,Dhoom 2,8.3
157,Department Q: The Absent One,8.7
157,Hollywood Ending,6.3
157,Far Cry,8.4
157,Taxi to the Dark Side,6.8
157,Monos,6.2
157,A Walk in the Clouds,8.5
157,"Good Luck to You, Leo Grande",6.2
157,The Order,6.0
157,Hannibal,5.8
157,Chicken Run,8.0
157,Gentleman's Agreement,5.9
157,Four Lions,6.6
157,Bonnie and Clyde,7.4
157,Don't Listen,5.0
157,"Hello, Dolly!",4.7
157,The Substance,6.4
157,Bowfinger,6.6
157,The Swimmer,5.5
157,Xanadu,8.5
157,Gangster No. 1,6.2
157,Kajillionaire,8.0
157,Bee Movie,6.9
157,Religulous,9.1
157,Come Play,5.5
158,A Hard Day's Night,7.7
158,28 Days,7.7
158,Inside,8.3
158,Chicken Run: Dawn of the Nugget,5.2
158,We Can Be Heroes,10.0
158,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,7.5
158,Madaari,8.1
158,Ibiza,4.7
158,White Fang,6.5
158,Diana,8.9
158,North,5.8
158,Martin,8.9
158,Siberia,7.1
158,Blue Beetle,6.2
158,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",5.7
158,Operation Finale,5.5
158,Polar,9.3
158,Joy Ride,6.5
158,The Queen,6.4
158,Alita: Battle Angel,7.0
158,The Ring Two,6.9
158,Baazigar,5.9
158,Interview with the Vampire,9.4
158,Rurouni Kenshin Part I: Origins,7.3
158,Dracula,5.6
158,Vivegam,7.3
158,Occupation: Rainfall,5.2
158,Te3n,9.5
158,Near Dark,5.9
158,Gigi,7.5
158,St. Elmo's Fire,6.9
158,Manon of the Spring,7.4
158,The Chaos Class Failed the Class,7.7
158,Drunken Master,7.6
158,Escape Room,9.8
158,Häxan,6.9
158,Miss You Already,6.0
158,Jules,6.2
158,The Spy Next Door,6.3
158,It's Only the End of the World,7.6
158,Bad Words,7.2
158,The Order,6.4
158,Butterflies,7.3
159,Jean de Florette,6.1
159,Dragon Ball Super: Super Hero,8.6
159,Far from Heaven,6.1
159,Primal Fear,7.2
159,The Old Guard,8.8
159,Youth in Revolt,6.2
159,The Rescuers Down Under,7.3
159,One Hour Photo,7.6
159,Night Swim,7.2
159,Roxanne,5.7
159,Human Traffic,7.2
159,Chaos,7.6
159,Cooties,8.0
159,Lady Chatterley's Lover,7.0
159,Birds of Prey and the Fantabulous Emancipation of One Harley Quinn,7.2
159,My Best Friend's Wedding,7.4
159,London,5.1
159,The Adventures of Tintin,8.8
159,At First Sight,6.1
159,The Horde,8.7
159,Multiplicity,8.4
159,Hearts of Darkness: A Filmmaker's Apocalypse,7.2
159,The Super,6.9
159,Inside Job,8.6
159,A Short Film About Killing,6.9
159,Shark Night,8.9
159,Tenacious D in the Pick of Destiny,6.6
160,City by the Sea,3.2
160,American Mary,6.2
160,Yogi Bear,6.2
160,Don Juan DeMarco,8.2
160,A Nightmare on Elm Street 3: Dream Warriors,8.2
160,The Concert,6.7
160,The Whistleblower,7.6
160,Pocahontas,4.3
160,Magnum Force,4.3
160,Love & Friendship,6.1
160,Frontier(s),8.4
160,Dream Scenario,8.8
160,The Merchant of Venice,7.8
160,Overboard,5.1
160,Supernova,6.2
160,Mortdecai,6.6
160,Devil's Pass,5.9
160,Hotel Artemis,6.6
160,Baby Boy,6.3
160,Eternals,6.5
160,Gamer,7.0
160,Red Notice,6.9
160,Bus Stop,6.9
160,BloodRayne,8.6
160,Cobweb,5.5
160,Beavis and Butt-Head Do America,5.0
160,D.E.B.S.,7.8
160,Thir13en Ghosts,6.8
160,Django,5.5
160,Cocaine Cowboys,7.1
160,Michael,8.1
160,The Blob,5.6
160,Head in the Clouds,7.9
160,The Rock,6.7
160,The Seventh Continent,6.3
160,Good Will Hunting,7.8
160,Madgaon Express,7.4
160,Nights of Cabiria,7.1
160,Puss in Boots: The Last Wish,5.7
160,Robot & Frank,7.7
160,The Red Turtle,6.3
160,The Edge of Seventeen,7.8
160,The Serpent and the Rainbow,8.9
160,Seeking a Friend for the End of the World,5.9
160,The Human Centipede (First Sequence),7.0
160,Lionheart,8.6
160,Problem Child 2,8.8
161,Thugs of Hindostan,9.6
161,Our Idiot Brother,4.5
161,Killing Season,5.9
161,Get Hard,4.6
161,The Sisterhood of the Traveling Pants 2,4.8
161,Step Up All In,4.9
161,The Jerk,8.4
161,Aniara,5.7
161,Amanda Knox,6.6
161,Strange Days,5.2
161,Venus in Fur,5.6
161,Homeward Bound II: Lost in San Francisco,7.7
161,Only God Forgives,7.9
161,The Last King of Scotland,5.4
161,Mister Roberts,4.2
161,The Piano,4.3
161,The World's Fastest Indian,3.4
161,Game of Death,6.0
161,Val,8.5
161,If....,6.6
161,As Good as It Gets,5.5
161,Indian 2,4.3
161,12 Years a Slave,5.0
161,Road to Perdition,5.7
161,Green Lantern,7.4
161,Moscow Does Not Believe in Tears,5.9
161,Courageous,5.8
161,Say Anything,4.3
161,The Order,5.6
161,The King,3.5
161,East Is East,4.3
161,Love & Friendship,4.4
161,The Inbetweeners,7.5
161,Cruising,5.1
161,Kill Your Darlings,5.7
161,Lawless,3.8
161,61 Days,6.8
161,The Big Sick,4.4
161,Jupiter Ascending,9.0
161,Stalker,5.1
162,88 Minutes,6.1
162,Journal 64,8.9
162,O,7.0
162,Guardians of the Galaxy,6.6
162,The Riot Club,7.7
162,Robin Hood: Men in Tights,8.0
162,We Can Be Heroes,7.7
162,Conan the Barbarian,5.8
162,Observe and Report,9.1
162,Lock Up,7.7
162,The Monkey,7.8
162,We're Back! A Dinosaur's Story,6.2
162,The Hunger Games: Mockingjay - Part 2,6.2
162,To Leslie,6.8
162,Beethoven's 2nd,8.1
162,Michael,7.9
162,Vampires Suck,5.5
162,Secret Obsession,7.0
162,22 July,10.0
162,Maid in Manhattan,7.8
162,A Few Best Men,7.6
162,The Chef,7.7
162,Body Double,7.4
162,Fashion,7.1
162,The Two Jakes,8.8
162,The Chaos Class Is on Vacation,8.1
162,Ammonite,8.9
162,Kung Pow: Enter the Fist,4.9
162,Before We Go,7.6
162,Contagion,6.9
162,Wild at Heart,9.9
162,Replicas,8.2
162,Terrifier 2,7.0
162,UHF,6.0
162,The Mummy,5.6
162,The Skeleton Twins,5.6
163,The Counterfeiters,5.0
163,Ghost in the Shell,7.7
163,What We Do in the Shadows,10.0
163,Kicking and Screaming,6.7
163,Holes,9.2
163,A Special Day,6.7
163,Resolution,7.6
163,Veer-Zaara,7.6
163,Nayak: The Real Hero,4.8
163,Mank,7.0
163,The Monuments Men,9.5
163,Ordet,9.4
163,Inside Out 2,7.2
163,Nope,7.9
163,Alien,8.1
163,The Day,7.7
163,Vesper,6.0
163,Animal Factory,5.4
163,Dil Chahta Hai,8.7
163,Arlington Road,8.5
163,Saw 3D,8.4
163,The Beasts,5.0
163,Step Up,8.0
163,Red Planet,5.6
163,No Good Deed,6.7
163,Heaven,6.5
163,The Matrix,5.1
164,X-Men Origins: Wolverine,7.0
164,Samrat Prithviraj,6.5
164,Ace Ventura: When Nature Calls,5.2
164,Nr. 24,9.3
164,Sleuth,5.6
164,Blades of Glory,5.8
164,Suzume,7.6
164,Lucas,8.8
164,Hitman: Agent 47,6.9
164,First Blood,5.9
164,Frozen,7.2
164,Merry Christmas,6.3
164,When Evil Lurks,6.6
164,The Woodsman,8.2
164,Even the Rain,8.0
164,Inside Job,5.4
164,Predestination,7.8
164,Dressed to Kill,6.2
164,Army of Thieves,6.1
164,Singh Is King,6.3
164,Anna Karenina,7.2
164,Cockneys vs Zombies,6.6
164,The Trust,5.9
164,The Batman,8.3
164,A Futile and Stupid Gesture,9.8
164,Toy Soldiers,7.1
165,Black,6.0
165,Robot Dreams,7.0
165,The Forest,8.1
165,Amy,5.7
165,I Feel Pretty,6.4
165,Te3n,8.8
165,Street Fighter: The Legend of Chun-Li,7.2
165,The House That Jack Built,8.9
165,Falling in Love,4.3
165,WarGames,8.2
165,Mamma Mia!,4.9
165,Elvis & Nixon,5.0
165,My Sassy Girl,6.3
165,First Daughter,3.5
165,The Dream Team,6.9
165,Drishyam 2,8.8
165,Half Light,7.4
165,The First Wives Club,5.9
165,Butch Cassidy and the Sundance Kid,8.2
165,The Grudge,6.7
165,Miller's Crossing,7.1
165,Bad Moms,7.7
165,The Man Who Knew Too Much,7.4
165,The November Man,8.5
165,Dookudu,7.9
165,A Nightmare on Elm Street 4: The Dream Master,6.2
166,Cocktail,6.1
166,The Little Mermaid,7.1
166,Queen Margot,6.6
166,The Jewel of the Nile,7.9
166,Tanu Weds Manu Returns,7.2
166,Chinatown,6.3
166,Flight,7.9
166,The Spiderwick Chronicles,8.1
166,The Colony,8.2
166,The Hatchet Wielding Hitchhiker,5.8
166,Dick Tracy,7.0
166,My Friend Dahmer,6.7
166,City of the Living Dead,8.1
166,Everything's Gonna Be Great,7.2
166,In Order of Disappearance,7.7
166,Surongo,4.6
166,Dear Zachary: A Letter to a Son About His Father,7.1
166,Pay It Forward,7.2
166,Any Which Way You Can,4.8
166,Oblivion,8.2
166,Skiptrace,8.7
166,BloodRayne,7.9
166,The Wandering Earth,8.8
166,Blade of the Immortal,6.7
166,A Nightmare on Elm Street,7.5
166,Treasure Planet,3.9
166,A Passage to India,7.5
166,Rogue One: A Star Wars Story,6.2
166,Eddie the Eagle,7.0
166,Mindhorn,8.9
166,Dreamcatcher,10.0
166,City Island,8.2
166,"He Loves Me, He Loves Me Not",8.0
167,Snakes on a Plane,3.3
167,Elvis & Nixon,6.2
167,Presumed Innocent,5.9
167,Entrapment,8.2
167,Harry Potter and the Order of the Phoenix,5.8
167,Boss Level,6.2
167,Scream 2,7.2
167,Up Close & Personal,9.4
167,V/H/S/94,8.0
167,The Amazing Spider-Man 2,5.1
167,300: Rise of an Empire,6.5
167,Safe House,8.1
167,Riddick,6.7
167,Nutty Professor II: The Klumps,7.4
167,I Want to Eat Your Pancreas,8.5
167,Outlander,9.2
167,Kabhi Haan Kabhi Naa,5.7
167,Parental Guidance,5.3
167,Changing Lanes,6.6
167,E.T. the Extra-Terrestrial,5.5
167,The Young Victoria,7.4
167,Thursday,6.1
167,The Last Detail,7.6
168,The Road,6.1
168,Fair Play,7.6
168,Jackie,8.4
168,Dungeons & Dragons,6.0
168,Stepmom,6.5
168,Texas Chainsaw Massacre: The Next Generation,4.7
168,Vaastav: The Reality,6.2
168,Safe,4.2
168,The Secret in Their Eyes,8.2
168,Trap,5.6
168,All About Eve,7.8
168,Heat,6.2
168,Zombeavers,7.7
168,Must Love Dogs,5.2
168,Night at the Museum,5.0
168,Like Mike,5.3
168,Child 44,5.5
168,A Nightmare on Elm Street,8.6
168,Bedknobs and Broomsticks,5.4
168,The Lovely Bones,8.6
168,Predestination,8.9
168,Two for the Road,8.2
168,Day of the Dead,7.2
168,Wolf Children,8.2
168,The Godfather,7.4
168,All the King's Men,8.0
168,House of Flying Daggers,10.0
168,Mama,10.0
168,Hour of the Wolf,7.7
168,The Misfits,8.2
168,When Harry Met Sally...,5.9
168,Muriel's Wedding,5.9
168,Wicker Park,7.5
168,Youth Without Youth,8.0
168,Jeepers Creepers 2,7.6
169,The NeverEnding Story II: The Next Chapter,6.8
169,Great Expectations,9.1
169,At First Sight,7.1
169,Dhamaka,5.8
169,Mufasa: The Lion King,8.0
169,Winter in Wartime,8.2
169,Phoenix,7.1
169,Black Panther: Wakanda Forever,7.2
169,Easy Money,4.9
169,Hotel for Dogs,8.3
169,Gorgeous,9.5
169,Chandigarh Kare Aashiqui,7.1
169,Bottoms,6.4
169,Glass Onion,8.5
169,Afraid,4.6
169,The Umbrellas of Cherbourg,8.6
169,Venom: The Last Dance,8.2
169,The Messengers,4.1
169,Last Knights,6.4
169,The Cloverfield Paradox,4.4
169,The Suicide Squad,8.9
169,Out Cold,8.6
169,The Legend of Bagger Vance,5.7
169,A Series of Unfortunate Events,7.2
169,Keeping the Faith,7.9
169,Cinderella,7.7
169,Walk Hard: The Dewey Cox Story,7.8
169,The Doors,7.2
169,Step Brothers,8.0
169,My Neighbors the Yamadas,8.3
169,Ben-Hur,7.3
169,The Great Wall,6.0
169,Amsterdam,5.9
169,American Movie,8.6
169,Money Talks,7.1
169,"New York, I Love You",6.3
170,Are We There Yet?,5.4
170,Moulin Rouge!,5.1
170,Mother/Android,7.8
170,Ashby,7.0
170,Maniac,6.9
170,Rules of Engagement,7.3
170,I Am Mother,7.5
170,Ripley's Game,7.3
170,Killers of the Flower Moon,6.6
170,Kraven the Hunter,8.7
170,Paranormal Activity 4,9.2
170,Life or Something Like It,7.1
170,Fritz the Cat,7.7
170,3096 Tage,9.9
170,Dreams,6.9
170,The Divide,5.2
170,Big Bad Wolves,7.0
170,The Boy in the Striped Pajamas,5.9
170,Leaves of Grass,7.3
170,Switchback,8.8
170,The Addams Family,5.5
170,Anna and the Apocalypse,7.0
170,The Quiet,8.0
170,Ad Astra,8.8
170,The Sword in the Stone,6.7
170,Passages,7.4
170,Dead Ringers,6.9
170,Boy Erased,7.7
170,The Haunting in Connecticut 2: Ghosts of Georgia,8.4
170,Spy Hard,5.1
171,Bad Boys,7.0
171,Jesus Christ Superstar,7.3
171,One Eight Seven,6.0
171,Passengers,8.0
171,City of Lies,6.6
171,Blood Creek,8.2
171,The Eye,7.3
171,Sonic the Hedgehog 2,2.7
171,Time Trap,7.5
171,Post Grad,3.6
171,Barbie,5.4
171,Slow West,6.1
171,Young Adam,6.7
171,The Omen,6.8
171,Taken,8.1
171,Foxy Brown,7.4
171,Serendipity,4.6
171,Prospect,7.0
171,Lights Out,7.0
171,Fireproof,7.6
171,13 Hours: The Secret Soldiers of Benghazi,6.8
171,Family Business,6.8
171,Down with Love,4.4
171,The Platform,8.9
171,Rocco and His Brothers,5.9
171,Paranormal Activity 2,7.9
171,My Best Friend's Wedding,4.5
171,My Darling Clementine,7.2
171,Jumanji: Welcome to the Jungle,3.9
171,Devil's Due,9.4
171,Chicago,5.3
171,Paddington in Peru,6.9
171,The Black Stallion,7.7
171,Raya and the Last Dragon,5.1
171,Brazil,7.1
171,A Dog's Purpose,4.7
171,Prisoners,6.1
171,Speak,6.9
